Song Title,Artist,Spotify URI,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Tempo
Drunk On You,Jus2,3py7jF8h0hJ0QiYoyqUBz5,0.132,0.813,0.643,0.00000396,0.123,0.0372,0.361,115.03
Nectar,WayV,3IcZIfmd2xHPTBydPUMkx1,0.214,0.791,0.821,0,0.0828,0.0414,0.742,115.076
tear Of gOd,OnlyOneOf,4Mitiq3AsTDLJ2LbePnJG8,0.251,0.605,0.869,0.00000596,0.361,0.213,0.618,164.032
RED,JONGHYUN,2ahhjxUyO74nC2CI62U0Ed,0.0668,0.642,0.829,0,0.581,0.126,0.715,140.027
Tease,TAEMIN,4OS3uyNCSU7GeiCRAjESbv,0.0214,0.679,0.797,0.00000368,0.124,0.0495,0.695,109.966
갈증,MONSTA X,0qgeQ8XdmXbqTGiyre27zb,0.148,0.717,0.759,0,0.243,0.1,0.384,106.023
Suit Up,JONGHYUN,2prBnHL8Rlz9QbXTZSFeAY,0.234,0.537,0.671,0,0.122,0.0451,0.259,95.008
Devil,WONHO,7rUwhgXDWj6rxXxKtDuB6h,0.0783,0.423,0.446,0.0000103,0.165,0.0924,0.147,72.781
소나타 (Play Me),TAEMIN,7vD0cw4mYu0054vPZjmVTN,0.0386,0.617,0.645,0.00000196,0.0738,0.1,0.77,86.127
Baby Tonight,A.C.E,4k0ClAsW3kHgSz3cclKNDW,0.12,0.675,0.837,0,0.0273,0.0653,0.586,102.867
Planet Girl (Feat. pH-1),Jooyoung,33G3yRbFmwmYVw0N12v177,0.754,0.688,0.521,0,0.178,0.0592,0.431,102.974
Step?,BIBI,3fU8FWNIgHEOepLTidZWyq,0.55,0.644,0.517,0.000488,0.0876,0.0525,0.212,160.048
Yeah Yeah Yeah,WayV,1Z6yAybe9wz2Revpfy5eSa,0.177,0.682,0.851,0,0.334,0.0847,0.611,131.011
Artistic Groove,TAEMIN,3NoazwpMAu02KkRwzjM3aS,0.0277,0.724,0.661,0,0.225,0.0571,0.545,100.05
PLAYER,SAAY,5kk23fp9R9fwn43K9L9r5g,0.00967,0.669,0.693,0,0.116,0.114,0.48,135.016
19,Stray Kids,5sYZPoYOvnjp4RcWYKisnR,0.388,0.78,0.653,0,0.093,0.176,0.397,105.176
Heartbreak,MINHO,6WXPFH6mNO8rvVnKeD5DX7,0.0675,0.603,0.805,0.0078,0.0922,0.131,0.599,193.968
Roll Deep,HyunA,2FQhL0Cwk69VDrsQEzN9Tn,0.00474,0.851,0.842,0.000768,0.314,0.214,0.728,102.566
Love On The Floor,NCT 127,2qDEhEy3vSZYFVgWbRChzw,0.0799,0.889,0.679,0.0000137,0.031,0.11,0.641,116.998
Katchup,DALsooobin,5Egdz3oIYgCVB7ZIf2lnOv,0.172,0.887,0.394,0,0.115,0.154,0.608,131.01
Volume Up,4Minute,2RKgRT8O8K3DXfsGfnbNWx,0.014,0.641,0.877,0.000131,0.0792,0.0337,0.454,130.045
Bad Blood,DaHye,6ifzBjlffUQg5GabxjcWpz,0.0251,0.539,0.723,0,0.0322,0.0514,0.505,160.092
Burn,SUNMI,1leUuiU53gcrZsnTmwidNb,0.00933,0.723,0.717,0.0000236,0.157,0.0671,0.706,127.929
ZERO:ATTITUDE (Feat. pH-1),SOYOU,7oZ7KgLcFZGJ0EZXi6BR7M,0.0227,0.738,0.951,0,0.283,0.124,0.73,119.964
Let Me Know,PIXY,50Vcv9VMLMujdoax9yqksy,0.0769,0.559,0.972,0,0.718,0.109,0.566,155.111
Like It Hot,GWSN,0sZ0QRe8BFNPOJ2k80adu1,0.36,0.767,0.826,0,0.288,0.122,0.841,111.051
Tiger Eyes,Ryu Su Jeong,1boEZE7JfhFGU8ZhJOmoWF,0.171,0.809,0.619,0,0.252,0.0471,0.683,130.036
EVERYTHING,Way Ched,3E6HMXG9GLegS0aib5uSH1,0.0238,0.745,0.728,0,0.0995,0.0606,0.717,95.021
Breath;(Blood Night) - Korean Version,G-reyish,0P8ymFkqzJscoTQfQadYOQ,0.0321,0.707,0.852,0,0.145,0.152,0.202,131.924
Summer or Summer,HYOLYN,6tU92qp9bJWAW86IHUggUa,0.203,0.78,0.816,0,0.364,0.141,0.674,130.014
Desperate,VIXX,1nC2ysQOPKpePQL1jl0j1e,0.127,0.642,0.865,0,0.11,0.0586,0.454,111.961
LOVE FOOLISH,TWICE,5ipJi9h2ghaThn6EUwO3B2,0.118,0.721,0.84,0.00000434,0.0576,0.0973,0.577,114.965
Oh My Gosh,PURPLE KISS,6rMV3HFJWJIC1qF8JNOw2S,0.138,0.639,0.852,0,0.36,0.0897,0.873,129.973
RAIN,KIHYUN,7toMK4CeathbSsbxo5D7vd,0.0441,0.545,0.623,0,0.0792,0.0462,0.315,114.297
TALK THAT,Secret,0sMdq2ylLEMSozuXcUfemo,0.427,0.847,0.749,0,0.0888,0.0843,0.543,125.952
Confused,AOA,7iea4HvjK3AkOajKDUUR2Z,0.313,0.832,0.862,0,0.176,0.112,0.699,116.996
blOOm,OnlyOneOf,35RjSEXuLCOfdToBWP3uks,0.244,0.709,0.764,0,0.172,0.102,0.566,109.981
One way love,HYOLYN,2UIXAxLWIPM6ALPGCeeXfH,0.0577,0.718,0.817,0,0.0622,0.0306,0.891,109.952
Erase (feat.Iron),HYOLYN,61wVRxT2l9NYgN2bbu8mzS,0.0936,0.634,0.593,0,0.0823,0.0406,0.642,94.091
Love Talk - English Version,WayV,2e3cJdJ8xWwydl8JIYlCqB,0.142,0.751,0.719,0,0.148,0.0373,0.437,98.01
instinct,OnlyOneOf,1zSNAtSpxIzLFllkoesnJ8,0.0342,0.762,0.823,0,0.0699,0.0744,0.798,99.923
Make it,2PM,4EF941VzqGMLFnYlXH03hG,0.187,0.736,0.663,0,0.11,0.121,0.753,92.924
WHO DO U LOVE? (feat. French Montana),MONSTA X,4koDrJbYxIlcDY4gu2a4I8,0.288,0.79,0.648,0,0.117,0.247,0.397,101.989
"Wow (Lee Know, Hyunjin, Felix)",Stray Kids,2OU8SjA9462FhrfqssKJJn,0.0037,0.731,0.723,0,0.068,0.0678,0.534,127.921
Ruby,WOOZI,5ljGBxXb9LthJK0rW61G6X,0.0311,0.453,0.884,0,0.334,0.0896,0.38,145.023
LOVE U,MONSTA X,1RWlEElordcRjV8qNjgKxw,0.0613,0.726,0.641,0,0.146,0.0724,0.319,159.961
Rotate,MONSTA X,1QSjtZowSRAe2PTrhuqNBc,0.0543,0.764,0.638,0,0.0911,0.0384,0.493,102.996
byredO,OnlyOneOf,0MKaYAce0M8ouwSTVw2JB7,0.0617,0.54,0.722,0,0.125,0.273,0.498,160.129
Sun&Moon,NCT 127,4jhUqSKsWZoVOc778NsFU1,0.522,0.507,0.605,0.00000254,0.109,0.125,0.23,98.464
Me Like Yuh,Jay Park,3SWju8HQ6II7QXkWtFSDE1,0.221,0.715,0.831,0.00000399,0.132,0.0728,0.805,100.006
Oh Sorry Ya,SUNMI,03HYOtfzbzx0HPHMcfLFOe,0.000315,0.622,0.758,0.00344,0.127,0.0469,0.237,144.991
Beg For Me,Red Velvet,6Zr6W8j3jJ3z50XsBCvm3e,0.171,0.713,0.796,0,0.0757,0.1,0.661,146.986
Blow,Jackson Wang,0QPPJN3d42PINVAyBPZTC3,0.00437,0.535,0.586,0,0.0745,0.107,0.823,124.853
In the whale,ONEW,2C9PFoa4Qo5a4UAa3AQ6Pw,0.047,0.589,0.641,0.0143,0.183,0.106,0.445,89.066
Love Phobia,ONEW,33Vbi87Po3TrNaJUvyKsdY,0.316,0.599,0.552,0.00125,0.103,0.0839,0.682,156.81
LUPIN,DKZ,4wWXrCe0z1rrNbgjOBxHvF,0.118,0.783,0.838,0,0.417,0.0563,0.636,107.037
Romanticism,LEO,0JfBccrE4WUFEBLjYNNfBK,0.41,0.534,0.817,0,0.353,0.24,0.632,99.96
Forbidden Island,HA SUNG WOON,5YFIlLHse7UplUd36BYGSm,0.0195,0.711,0.872,0,0.0517,0.162,0.438,102.033
SHE BAD,MYTEEN,7k1YG4KliiXCVawNyvwT7X,0.114,0.698,0.908,0,0.088,0.0609,0.564,108.019
suit dance,OnlyOneOf,6tu97lN3fNfDRHiTRNjEk6,0.0501,0.722,0.585,0,0.0619,0.0986,0.362,100.091
Locked Inside A Door,Dreamcatcher,3MIXS3voZb2QFTnjKeYVT6,0.276,0.757,0.661,0,0.0717,0.0518,0.815,97.968
Jelly,HotShot,7tstu9pjrSX19ddqaIbgZG,0.0377,0.71,0.926,0,0.33,0.0628,0.612,120.073
Secret,9MUSES,46ZKN1shRCSZaeCRTourae,0.41,0.642,0.835,0,0.0822,0.0305,0.409,111.972
Scar,THE BOYZ,6CaITLuo1Ojx3SU8QtklEd,0.0541,0.676,0.861,0.00000104,0.113,0.0481,0.401,142.03
Lonely Night,YOON DU JUN,0QMoGqv6sik2E0YEXd72tk,0.316,0.661,0.898,0.000008,0.132,0.0416,0.628,99.935
Like that,CLC,2AgCSrxhAFJTE3t7qOtxm2,0.0651,0.747,0.675,0,0.119,0.0531,0.277,124.973
R U Ridin’?,BAEKHYUN,4Jxc98fY5SQ6zyGg8Dnybw,0.0427,0.438,0.851,0.00000985,0.0626,0.31,0.766,192.026
Spit it out,Solar,5F6RrFgt1yvRhNCdAEumM6,0.0682,0.747,0.858,0,0.38,0.123,0.779,127.978
Get Down,Boys Republic,0eiR78pVttlfvGWL6YrMuc,0.00564,0.642,0.87,0,0.207,0.0975,0.703,74.986
JUICY SECRET,GIRLS GIRLS,6Fv7HLVEMm9lz6cLU9sjMV,0.0763,0.818,0.769,0.0000324,0.0767,0.151,0.824,118.006
Antidote,KANGDANIEL,34U33Fr2hM6wWkjvdpiwS6,0.17,0.713,0.685,0,0.444,0.0574,0.359,130.06
Ya Ya Ya,EXO,2Dn0UlDRJ4iSMlSdZ103pg,0.0573,0.369,0.772,0,0.325,0.3,0.491,205.177
Into You,YURI,6L8wVNs6kuQ7sRjHowbrLp,0.223,0.672,0.805,0,0.329,0.0529,0.689,93.94
PeeKaBoo,JQT,7hl2FLjmdC9PIxGTGAdFNL,0.06,0.786,0.854,0,0.0614,0.0944,0.702,135.037
GIRLS GIRLS,GIRLS GIRLS,5X5boLAcpwQuGbc0cGLFKN,0.00334,0.592,0.867,0,0.373,0.0589,0.396,81.989
겨울냄새 Winter smell (Bonus Track),Seol.A,2HBO24xAGsh8s8S5A0FOlC,0.795,0.404,0.363,0.000153,0.276,0.139,0.198,66.916
French Kiss,HyunA,2b7Kon2nTvTDOX4CQ7sFPL,0.00361,0.794,0.862,0.0047,0.151,0.0791,0.736,123.99
So Good,Red Velvet,0W9HGC75wwxU4YweY045ln,0.275,0.567,0.863,0,0.197,0.124,0.618,153.899
Pushin' N Pullin',Red Velvet,00Cxlg96EHYJG2VoTh7Q3D,0.176,0.582,0.681,0.000013,0.0885,0.0648,0.721,159.859
"Eyes Locked, Hands Locked",Red Velvet,4o6LdaI3q5QFjs0sziszsD,0.624,0.647,0.674,0.00000147,0.202,0.0441,0.734,79.986
TIKI TAKA,T-ARA,6sPPNhpEwwWte3OJslsr0f,0.0957,0.693,0.856,0,0.33,0.151,0.712,117.125
Touch,Jus2,5nOofjl5oaTWGeivGfNzDs,0.405,0.626,0.461,0,0.106,0.0327,0.46,129.954
Bad Alive - English Version,WayV,4h1V7NLdMV1JpuaJbJAA9t,0.0017,0.667,0.84,0.000175,0.332,0.0303,0.575,142.014
119,NCT DREAM,0AHpMhCdgaz00aMkoEZTXd,0.116,0.704,0.883,0,0.0653,0.0621,0.503,103.968
Whiplash,THE BOYZ,7af1XfpPIcAhu3850yCOk1,0.119,0.803,0.857,0,0.0628,0.0686,0.853,139.954
a sOng Of ice&fire,OnlyOneOf,3WmMNIRwq3GIEywAHMSBbs,0.0384,0.582,0.881,0,0.441,0.251,0.346,110.036
angel,OnlyOneOf,2Ggi9jCYV4gadEuK9ChuVQ,0.105,0.669,0.91,0,0.257,0.0575,0.896,121.095
MISBEHAVE,MONSTA X,7hemsIJRQ45qEFCrBUtabJ,0.598,0.566,0.385,0,0.148,0.0536,0.193,123.39
MIDDLE OF THE NIGHT,MONSTA X,3wci4gJBHXHzpHyDHm0xj6,0.111,0.737,0.764,0,0.0423,0.0947,0.924,92.044
bOss,OnlyOneOf,5Sh0VEQTZrjueTVJSYIzvt,0.101,0.64,0.84,0,0.264,0.0917,0.748,102.075
STRONGER,NCT DREAM,6pHjX4thmIYqqmODsW1kIy,0.0331,0.743,0.841,0,0.119,0.0634,0.689,100.99
OnlyOneOf me,OnlyOneOf,3HNpDVhCGy7yfPcWrGjs30,0.582,0.557,0.827,0,0.223,0.134,0.495,134.81
Drip,SuperM,3RIsvXBss0Io0mxFnekBnp,0.0206,0.859,0.708,0,0.315,0.0891,0.783,102.003
CHECKMATE (Stage Ver.),THE BOYZ,0jJIUqGRZS5bKeUEOHCjpx,0.0171,0.652,0.923,0,0.056,0.0884,0.66,100.025
Lipstick,NCT 127,7I852DAoPFlTOItjv6BBz8,0.0531,0.699,0.902,0,0.14,0.0589,0.787,139.819
Right Now,NCT 127,7ponpZK0XGUBj5ds9OCWyl,0.187,0.674,0.721,0,0.203,0.0479,0.587,102.034
cOy,OnlyOneOf,1237W3wXdUZZKWpreu0Awv,0.734,0.725,0.636,0,0.133,0.124,0.519,95.026
Drink It,THE BOYZ,56URBnyl71PPaebwimqwQD,0.0933,0.709,0.946,0,0.296,0.105,0.563,123.979
Bad Alive,WayV,5xfGmBYIy5EfWvqlT9vkRB,0.042,0.662,0.909,0,0.226,0.0359,0.533,142.059
OK!,NCT U,58mfBDcqsmFuP4ywJ5AuWx,0.0299,0.754,0.781,0,0.101,0.114,0.734,140.99
하이힐,Brave Girls,4KFiz97tdr8lXwAnGw1Uag,0.165,0.718,0.974,0,0.352,0.0868,0.967,132.045
Dramatic,BVNDIT,6Nhn12YjlwJjic4Sa4t4Mr,0.0153,0.719,0.884,0.0000032,0.413,0.0474,0.728,99.98
Hocus Pocus,BVNDIT,5MZOk2WsD6bPsFDaUS68RX,0.0719,0.722,0.878,0,0.109,0.0624,0.773,105.988
Tippy Toes,XG,1MKmSbQfJpEVnC3XfGywyF,0.0354,0.913,0.62,0.106,0.091,0.0769,0.552,105.986
Doom Du Doom,P1Harmony,41tvdK0UNp3oNKWDPkg7FO,0.00356,0.764,0.797,0.0000482,0.0811,0.0575,0.846,123.114
Whisper,VIXX LR,5ZGUTS69vk2PWySzs91ueF,0.0276,0.751,0.795,0,0.0927,0.0538,0.592,100.031
Therapy,Sophiya,3KnUivVBktfovtyGm5SxbJ,0.135,0.672,0.508,0,0.112,0.04,0.151,129.896
For The Record,Sophiya,2F0zJARISgc6h6bepJ4SsD,0.116,0.55,0.562,0.0000169,0.134,0.0472,0.219,140.056
Let's Get Lost,Sophiya,5hYYEUnGVFlAf9F95tZsrT,0.462,0.417,0.668,0,0.202,0.0902,0.616,78.995
Ripple,Sophiya,0yzzhnKn2lPNGa8wHcSGBh,0.025,0.58,0.847,0,0.193,0.192,0.55,99.814
Love Is Dead,PURPLE KISS,3uZcCOqOGcXwLqhIFZR3Rs,0.00747,0.722,0.891,0.0000442,0.164,0.115,0.695,137.028
My Satisfaction,IVE,3Owz3vrIE44Hvt0sLsfwHI,0.141,0.5,0.923,0,0.0938,0.392,0.362,136.995
458,CIX,4FHnQdUyWz3clxy3d7loOY,0.236,0.537,0.789,0,0.321,0.0895,0.458,79.893
Dangerous Woman,SuperM,70FkyNgq5QPM3nt4JzyDnt,0.354,0.68,0.787,0,0.35,0.0468,0.691,139.997
U R,MONSTA X,7LxSZnr05dpNIarvdHLNDA,0.42,0.627,0.794,0,0.25,0.0317,0.437,140.096
Stay Up,BAEKHYUN,1w6QVxfBpW9hImuZXNHcmL,0.368,0.667,0.812,0,0.309,0.0659,0.704,154.881
Long Flight,TAEYONG,4hHRHdPzKTpobGyyW9ipNg,0.203,0.688,0.861,0.00000147,0.127,0.0455,0.875,148.065
Just Me And You,TAEMIN,1Dgepi6GzDjCvcnd2p1OAy,0.344,0.691,0.67,0,0.125,0.0352,0.442,106
Kiss Kiss,SHINee,7JrvYwKnJRe3p3orzKXwaS,0.0432,0.786,0.695,0.0000172,0.0888,0.0427,0.744,112.979
Groove,EXO,4Xi0jBySALbHLMh9MnSvAb,0.287,0.628,0.801,0.00000122,0.0903,0.0416,0.44,98.022
Volcano,NCT U,6A8Mh4ewVvN3iicSYZTLEK,0.0589,0.855,0.711,0.00000897,0.105,0.101,0.314,100.037
LOVE YOU BETTER,GOT7,15VM72GLYwNAfOvuTWVQkw,0.429,0.553,0.729,0,0.0573,0.149,0.671,89.065
King of Hearts,WayV,04uvFToQGZkrdWkm65gxmu,0.161,0.651,0.638,0,0.325,0.108,0.409,149.902
What You Wanted,CIX,76dpiZihYVl5VbiHNjVj5l,0.044,0.709,0.77,0,0.127,0.0668,0.586,145.921
All I Got,BAEKHYUN,2iVsJ2ZuD6b0aHUSi6wcQG,0.249,0.417,0.614,0,0.0672,0.127,0.719,150.055
20cm,TOMORROW X TOGETHER,2U28aK9o2gI7sBL4XRzFfL,0.029,0.664,0.552,0,0.18,0.0274,0.612,136.557
Now or Never,SF9,2gPM5iXzORTiUUyCD3eqxQ,0.0488,0.735,0.932,0,0.407,0.156,0.771,120.056
Unpredictable,VICTON,45BRhg5GYVfK4pPcMVMwR6,0.0127,0.817,0.869,0.000212,0.0584,0.0666,0.668,100.002
Guess Who,MONSTA X,180VPsis7DEfxa6uoA3FhP,0.224,0.797,0.713,0,0.0602,0.0548,0.522,120.022
Ooh La La La,EXO,7wfbHZcNtENuAcbog7c6kQ,0.238,0.65,0.648,0,0.111,0.0833,0.61,165.15
WHO DO U LOVE?,MONSTA X,6YKCEtfZXXyionWJPtT5jb,0.28,0.782,0.637,0,0.114,0.264,0.389,101.989
GAMBLER,MONSTA X,1Zsy7gMUcHDhxC0bbyZmC2,0.00458,0.752,0.861,0.00000584,0.158,0.152,0.595,97.968
Take Me Home,ATEEZ,0Fj5sQ4V4fYGVOxkoNUxz1,0.0349,0.636,0.893,0,0.458,0.043,0.413,98.026
Wave,SEVENTEEN,7awomfKxYCpcqUlfZav6PD,0.00668,0.714,0.657,0.00000681,0.309,0.0327,0.669,119.988
First Time,TWICE,3YdqewCLgGsFhruA3EhILy,0.0535,0.812,0.754,0,0.0495,0.218,0.771,107.03
DAMAGE,JUST B,4bgCCjt858ABkATF5DUgfz,0.0209,0.395,0.817,0,0.331,0.0614,0.258,89.35
The Rainy Night,NCT 127,0AY4qmK5YRpqSpGsnjskDK,0.359,0.476,0.633,0,0.139,0.0423,0.337,149.738
24/7,EXO,6EjU5hbaHHtzuZUGkH0cJQ,0.1,0.762,0.594,0,0.123,0.0481,0.337,98.025
BAD LOVE,KEY,7B8JKfqm63AO8MCHFO3pIb,0.111,0.67,0.855,0,0.272,0.0585,0.42,101.962
Slow Dive,A.C.E,4hoZjuaww3eqmR1edgdmHO,0.00627,0.602,0.865,0,0.142,0.0947,0.569,140
Come Over Tonight,WONHO,7dBTS4MAcqF24nTgHA2k7V,0.464,0.453,0.628,0,0.099,0.149,0.566,200.955
Only (feat. Nathania) (Prod. Truman),J.cob,4rDKKEkX7I7nxBbAGk15dq,0.447,0.693,0.635,0,0.114,0.0626,0.561,119.978
Got me in chains,MONSTA X,7v8dcItRk0W546Puw0woW9,0.137,0.675,0.838,0,0.278,0.0811,0.853,114.984
Trauma,SF9,1kvcWkI3m8L6F7EFheV8lM,0.0294,0.805,0.815,0,0.0701,0.248,0.728,111.046
LOVE% (feat. DAWN),DEMIAN,2bR7KFQESL278uZAc1vb4U,0.0362,0.758,0.759,0.00000929,0.101,0.38,0.808,104.703
Nobody Else,MONSTA X,68qPGupXKOqzykZVJrWEpe,0.0531,0.599,0.774,0,0.126,0.109,0.356,139.728
Eleven (feat. BIBI),twlv,1UaHqU3pJSczM0SijabTtn,0.145,0.502,0.576,0,0.17,0.0466,0.205,89.897
Miracle,WayV,4LR6C06jdnEKfJLwqJ0WoT,0.133,0.745,0.772,0,0.093,0.0376,0.829,98.009
PEACH,LAY,1HAPaa8W8zUsAGt9Z9vwF0,0.0363,0.711,0.817,0,0.233,0.155,0.788,149.938
습관적 VIBE,1TEAM,7jG93mz6jmMRC3xQJF7wXT,0.0248,0.827,0.771,0.00000655,0.0229,0.0671,0.7,131.009
Round 2,CIX,7zUUkyqgOx4uMyVp9dnzlq,0.185,0.602,0.706,0,0.227,0.0574,0.493,81.973
Secrets,MONSTA X,6E9VBOX4VOf0z6HSam491R,0.0938,0.723,0.678,0,0.3,0.0834,0.604,100.192
Feelin' Like,PENTAGON,5Wll1i0Y8GGjyePcP83L3x,0.0504,0.868,0.682,0,0.0665,0.353,0.861,111.973
Don't Stop,ATEEZ,1BrZwASv0NW4L61k4IJU3k,0.0123,0.652,0.725,0.0000148,0.0888,0.0942,0.75,136.884
Forever,EXO,3HbODbLPYqeHcRXApoWJDy,0.0588,0.609,0.825,0,0.35,0.0748,0.333,144.868
BREATHE,AB6IX,4XbyRgWe6yU4wE6WShdTEs,0.0641,0.818,0.849,0,0.0839,0.206,0.605,124.954
Eye On You,WONHO,7hg0IEar5zT2pdIt21THE7,0.0247,0.807,0.741,0.0000725,0.111,0.0824,0.534,116.987
MOONLIGHT,TWICE,14k4ALBLN2FjtELYDcQUoi,0.0245,0.807,0.704,0,0.0535,0.071,0.961,115.995
Confession - Live,EXO,3VHYNsLYJC8b3gmeNZsbhE,0.0453,0.61,0.905,0,0.704,0.0591,0.205,128.964
Crazy in Love,SEVENTEEN,1EbXVXelBudLyGasyGj7Ot,0.13,0.777,0.645,0,0.119,0.262,0.725,113.955
LOVE,MONSTA X,6M0njKf2lLXtFwB6XhFUgc,0.0966,0.68,0.776,0,0.0789,0.0879,0.81,96.013
All Your Fault (Feat. GRAY),YUGYEOM,4PP4siQamrO7i5Me9GOpqQ,0.163,0.662,0.852,0,0.0987,0.0329,0.56,139.928
Opening Sequence,TOMORROW X TOGETHER,1exxGxUMlJWD1h9YcE9YZH,0.167,0.609,0.64,0,0.0959,0.0539,0.442,145.199
If You Do,GOT7,72HYwYmfl6Y8AzbJO0z6vB,0.0557,0.692,0.886,0,0.217,0.0766,0.757,129.957
TRUTH,GOT7,5fHsQ2MSaBD1wId7lGGBaK,0.0395,0.859,0.62,0,0.038,0.316,0.69,91.032
247,SEVENTEEN,1FlIEnP3DdFgeP3dhVfNZf,0.597,0.81,0.563,0,0.106,0.0505,0.591,128.015
SCREAM,SF9,0FaeA2jhqji5fwSdIavSyU,0.129,0.77,0.885,0,0.0865,0.144,0.628,120.041
Cyberpunk,ATEEZ,2Ax4rdLenBhULX7nRbhful,0.000265,0.598,0.924,0.0000205,0.195,0.0553,0.334,110.012
Villain,Girls' Generation,3FuL8QGYM7NWj9YWFCEc5W,0.127,0.54,0.857,0.0000119,0.0589,0.156,0.296,179.957
Move,SF9,1iYJJ019mK7sZCDc28aS0g,0.058,0.619,0.78,0.0000795,0.0929,0.134,0.432,99.864
FADE,KNK,5FtGFsuCXGQnzsbBuvmxJ8,0.339,0.765,0.785,0,0.345,0.0457,0.878,119.954
Kiss Me If You Can,THE BOYZ,61XziEUGLGIi9z4hpK8ekn,0.0226,0.673,0.911,0,0.109,0.119,0.508,149.983
Basics,TWICE,63mL1DdcSFfxVJ9XGnSRQz,0.254,0.778,0.8,0,0.139,0.227,0.585,137.997
Villain,KEY,5dTHMnCW5j5YgniqyPXxj6,0.0799,0.646,0.675,0.00000271,0.0297,0.296,0.671,193.773
Mayday,VICTON,1B2RpehnyzlUtMbSuCumDe,0.198,0.632,0.679,0,0.0992,0.0428,0.406,128.136
Role Play,ASTRO,30tlgH3YwZu9sv5x4JsxQQ,0.2,0.691,0.805,0,0.249,0.109,0.853,103.024
Fast Pace,SEVENTEEN,0q3caW0ttDdykrD2fOKTpw,0.43,0.935,0.774,0,0.0824,0.0865,0.954,114.982
Faded In My Last Song,NCT U,1nPMDcLKWTtGQH98waRTIk,0.15,0.755,0.828,0.00000441,0.112,0.0482,0.683,135.002
Good to Me,SEVENTEEN,2ujZatFh8uZMkiBTu2z7AH,0.145,0.647,0.832,0,0.0465,0.0683,0.82,140.05
Crash Landing,NCT 127,66eZq38bO1ofzmpNa02XiL,0.199,0.592,0.874,0,0.0769,0.0904,0.56,140.06
Bound,KEY,2CqfyIVjyUrWOabrKxLhsb,0.099,0.814,0.858,0.00379,0.109,0.0569,0.716,116.991
"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",Saweetie,7L72EQGrKTteP3IjLHNdFJ,0.0052,0.842,0.807,0.00000106,0.0613,0.134,0.441,93.996
Child,MARK,5HaYRuf3zAfCb8RSO9LLea,0.149,0.667,0.81,0,0.0817,0.0784,0.444,85.068
Crown,SEULGI,4Y0EawuG8OtyYNyJulWnDu,0.443,0.604,0.58,0.000337,0.164,0.0703,0.34,86.015
ultimate bliss,OnlyOneOf,2Kh9rsAMKERCnPa9nRMxKv,0.0773,0.736,0.823,0.000151,0.314,0.0794,0.714,139.992
Make This,1TEAM,4h6ezXiWPAitj2KHl3keQO,0.178,0.731,0.69,0,0.134,0.0717,0.448,99.84
skinz,OnlyOneOf,6muszfo0tVE3bzEN5s0xXk,0.0741,0.41,0.964,0,0.38,0.739,0.33,165.735
Not Sorry,ENOi,50YGdQGbgYxelPtbYzJpDV,0.224,0.763,0.705,0,0.232,0.315,0.5,120.049
WAITING,WOODZ,4TMVuENexY9u0083CqMphE,0.00213,0.586,0.871,0.00000702,0.264,0.0417,0.839,158.179
Highway to Heaven - English Version,NCT 127,3WNuXdBxk8tQ2VI020dqvE,0.00257,0.676,0.74,0.0000159,0.0782,0.0494,0.497,112.839
Shhh,SEVENTEEN,3XI0t7rD8t7alUaC9bxKsb,0.027,0.722,0.865,0,0.237,0.195,0.799,106.022
24H,SEVENTEEN,5gDNg8kbjSqbTXwqsmu6pk,0.0362,0.752,0.78,0,0.199,0.063,0.774,122.088
POOL(Feat. Sumin),WOODZ,3fCZKucLEtLkTLtRUZrfkG,0.449,0.724,0.453,0.0000076,0.0834,0.0643,0.637,119.937
Domino,WayV,6SmfBvW4JgsoZPhagI0N3L,0.0194,0.654,0.678,0,0.122,0.0451,0.319,89.938
Anyone,SEVENTEEN,12jngD7Hu6if6sIzPkO2k4,0.0617,0.682,0.612,0,0.124,0.0814,0.485,109.99
Firework,LABOUM,3DxRORrfHYlid0yDBpU0TS,0.0896,0.45,0.821,0,0.115,0.287,0.579,95.029
JOTTO,BIBI,2hP0BkoawxEbnT78BlcILq,0.032,0.701,0.755,0,0.243,0.0929,0.488,105.005
Perfect Stranger,INJAE,1skL8GBuJJeOfeEajNa2zM,0.0172,0.774,0.547,0.106,0.117,0.0425,0.317,109.015
Good Night,ChaTone,6L3viUGw7eyyT61YEFdNDw,0.443,0.816,0.518,0,0.0712,0.0422,0.739,129.994
"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,05ib88vsMeLfwlAfrZyz99,0.0559,0.626,0.623,0,0.199,0.0653,0.123,140.209
WiggleWiggle,HELLOVENUS,5v8PeA3Ui2TihKPSLJkpJ4,0.0673,0.817,0.811,0,0.276,0.194,0.82,100.998
Nice Body (feat. Locco),Hyomin,4gcmhFCfvulg76xrz7Uqnr,0.117,0.733,0.808,0,0.0413,0.0314,0.863,98.023
B.B.B Big Baby Baby,Dalshabet,22JYAncqQl1XO9LHbpd2sT,0.0456,0.758,0.884,0.000155,0.281,0.0284,0.826,126.003
Virus,VICTON,6Cl4pfI7IDhX1zEfiBP8KR,0.126,0.626,0.817,0,0.116,0.0672,0.641,149.993
WHO,MOONBIN&SANHA(ASTRO),1RU1ry7qZofRufTO3YZN0Y,0.137,0.677,0.532,0,0.0545,0.292,0.661,170.056
